SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE
100332,0,Cash loans,F,N,Y,157500,545040,Pensioner,Secondary / secondary special,Widow,House / apartment
100333,0,Cash loans,F,N,Y,382500,450000,Commercial associate,Incomplete higher,Married,House / apartment
100334,0,Cash loans,M,N,Y,90000,101880,Working,Secondary / secondary special,Married,House / apartment
100335,0,Cash loans,F,N,Y,63000,675000,Pensioner,Secondary / secondary special,Widow,House / apartment
100336,1,Cash loans,F,Y,Y,157500,497520,Commercial associate,Secondary / secondary special,Single / not married,House / apartment
100337,0,Cash loans,F,N,Y,270000,545040,Commercial associate,Higher education,Single / not married,House / apartment
100338,0,Cash loans,F,N,N,270000,630000,Working,Secondary / secondary special,Civil marriage,House / apartment
100339,0,Revolving loans,M,N,Y,166500,495000,Commercial associate,Secondary / secondary special,Married,House / apartment
100340,0,Cash loans,F,N,N,202500,787131,Commercial associate,Secondary / secondary special,Married,House / apartment
100341,0,Cash loans,M,Y,Y,76500,545040,Working,Secondary / secondary special,Widow,House / apartment
100342,0,Cash loans,M,N,N,90000,101880,Working,Secondary / secondary special,Single / not married,With parents
100343,0,Cash loans,M,Y,Y,315000,90000,Working,Secondary / secondary special,Single / not married,With parents
100344,0,Cash loans,M,N,N,112500,225000,Commercial associate,Higher education,Married,House / apartment
100345,0,Cash loans,F,N,N,157500,450000,Working,Secondary / secondary special,Married,House / apartment
100346,0,Cash loans,F,N,Y,180000,582804,State servant,Higher education,Separated,House / apartment
100347,0,Cash loans,F,N,N,81000,640080,Pensioner,Secondary / secondary special,Married,House / apartment
100348,0,Cash loans,F,N,N,135000,1223010,Working,Incomplete higher,Married,House / apartment
100349,0,Cash loans,F,N,N,108000,364896,Pensioner,Secondary / secondary special,Widow,Municipal apartment
100350,0,Cash loans,F,N,Y,112500,481495.5,Pensioner,Secondary / secondary special,Married,House / apartment
100351,0,Cash loans,F,N,N,69750,675000,Pensioner,Secondary / secondary special,Married,House / apartment
100353,0,Cash loans,F,N,Y,81000,536917.5,Working,Secondary / secondary special,Widow,House / apartment
100354,0,Revolving loans,F,N,Y,112500,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment
100355,0,Cash loans,M,N,Y,315000,946503,Working,Secondary / secondary special,Married,With parents
100356,0,Cash loans,F,N,Y,180000,188685,Working,Secondary / secondary special,Widow,House / apartment
100357,0,Revolving loans,F,N,Y,225000,180000,Commercial associate,Incomplete higher,Civil marriage,House / apartment
100359,0,Cash loans,M,Y,Y,112500,226908,Working,Secondary / secondary special,Married,House / apartment
100360,0,Revolving loans,F,N,N,67500,202500,Commercial associate,Secondary / secondary special,Married,House / apartment
100361,0,Cash loans,M,N,Y,270000,1800000,Working,Secondary / secondary special,Married,House / apartment
100362,0,Cash loans,F,N,Y,157500,807984,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment
100363,0,Cash loans,F,Y,Y,360000,493497,Commercial associate,Higher education,Married,House / apartment
100364,0,Cash loans,F,N,N,315000,1024290,Working,Secondary / secondary special,Married,House / apartment
100365,0,Cash loans,F,N,Y,247500,517788,Pensioner,Higher education,Married,House / apartment
100366,0,Revolving loans,M,Y,Y,765000,1350000,Commercial associate,Higher education,Single / not married,House / apartment
100368,0,Cash loans,F,N,Y,166500,675000,Working,Secondary / secondary special,Married,House / apartment
100369,0,Cash loans,F,N,Y,157500,528633,Commercial associate,Secondary / secondary special,Married,House / apartment
100370,0,Cash loans,F,N,Y,45000,448056,Pensioner,Secondary / secondary special,Married,House / apartment
100371,0,Cash loans,F,Y,Y,450000,808650,Commercial associate,Higher education,Civil marriage,House / apartment
100372,0,Cash loans,F,N,N,90000,531000,Pensioner,Secondary / secondary special,Married,House / apartment
100373,0,Cash loans,F,N,N,225000,906228,State servant,Secondary / secondary special,Married,House / apartment
100374,0,Cash loans,F,Y,Y,112500,1308964.5,Working,Secondary / secondary special,Married,House / apartment
100375,0,Cash loans,M,N,Y,180000,942300,Commercial associate,Higher education,Married,House / apartment
100376,0,Cash loans,M,Y,Y,360000,254700,Working,Secondary / secondary special,Married,House / apartment
100377,0,Cash loans,M,N,N,157500,239850,Working,Higher education,Married,House / apartment
100378,0,Cash loans,F,Y,Y,247500,808650,Working,Secondary / secondary special,Widow,House / apartment
100379,0,Cash loans,M,Y,Y,112500,942300,Working,Secondary / secondary special,Married,House / apartment
100380,0,Cash loans,F,N,Y,630000,900000,Working,Higher education,Married,House / apartment
100381,0,Cash loans,F,N,N,121500,302544,Commercial associate,Higher education,Single / not married,With parents
100383,0,Cash loans,M,Y,N,180000,640080,Working,Secondary / secondary special,Married,House / apartment
100387,0,Cash loans,M,Y,Y,292500,1095817.5,Commercial associate,Secondary / secondary special,Married,House / apartment
100388,0,Cash loans,F,N,Y,99000,518562,Working,Secondary / secondary special,Separated,House / apartment
100389,0,Cash loans,M,Y,Y,247500,1971072,Working,Higher education,Married,House / apartment
100390,0,Cash loans,F,N,N,90000,555273,State servant,Higher education,Married,House / apartment
100391,0,Cash loans,F,N,Y,153000,808650,Working,Secondary / secondary special,Single / not married,House / apartment
100392,0,Revolving loans,M,Y,N,180000,180000,Working,Secondary / secondary special,Civil marriage,With parents
100393,0,Cash loans,M,Y,Y,405000,2250000,Working,Higher education,Married,House / apartment
100394,0,Cash loans,M,N,Y,112500,178290,Pensioner,Secondary / secondary special,Married,House / apartment
100395,0,Cash loans,M,Y,Y,225000,888840,Commercial associate,Secondary / secondary special,Married,Municipal apartment
100396,1,Cash loans,M,N,N,112500,417024,Pensioner,Secondary / secondary special,Single / not married,House / apartment
100397,0,Cash loans,F,N,Y,144000,1417185,State servant,Secondary / secondary special,Married,House / apartment
100398,0,Cash loans,F,N,Y,81000,180000,Working,Secondary / secondary special,Civil marriage,House / apartment
100400,0,Cash loans,F,N,N,270000,536917.5,Pensioner,Secondary / secondary special,Married,House / apartment
100401,1,Cash loans,F,N,Y,202500,343683,Pensioner,Secondary / secondary special,Separated,House / apartment
100402,0,Cash loans,F,N,Y,81000,276277.5,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment
100403,0,Cash loans,M,Y,Y,315000,1350000,Working,Higher education,Married,House / apartment
100405,0,Cash loans,M,Y,Y,180000,450000,Working,Secondary / secondary special,Single / not married,House / apartment
100406,0,Cash loans,F,N,Y,135000,468648,Pensioner,Secondary / secondary special,Married,House / apartment
100407,0,Cash loans,F,N,N,157500,521280,Working,Higher education,Married,House / apartment
100408,0,Cash loans,F,N,Y,81000,454500,Commercial associate,Incomplete higher,Separated,House / apartment
100409,0,Cash loans,M,N,Y,112500,454500,Commercial associate,Incomplete higher,Single / not married,House / apartment
100410,0,Cash loans,F,Y,N,180000,1258650,Working,Secondary / secondary special,Married,House / apartment
100411,0,Cash loans,M,Y,N,450000,1035832.5,Working,Higher education,Married,House / apartment
100412,0,Cash loans,F,Y,Y,135000,318528,Working,Secondary / secondary special,Married,House / apartment
100413,0,Cash loans,M,N,Y,90000,90000,Pensioner,Secondary / secondary special,Married,House / apartment
100414,0,Cash loans,F,N,Y,112500,533304,Working,Secondary / secondary special,Single / not married,House / apartment
100415,0,Cash loans,F,N,Y,112500,792162,Working,Secondary / secondary special,Civil marriage,House / apartment
100417,0,Cash loans,F,N,Y,180000,755190,Working,Secondary / secondary special,Widow,House / apartment
100418,0,Cash loans,F,N,N,135000,521280,Working,Secondary / secondary special,Civil marriage,House / apartment
100419,0,Cash loans,F,N,Y,112500,454500,Pensioner,Secondary / secondary special,Separated,House / apartment
100420,0,Cash loans,F,N,Y,54000,91692,Working,Secondary / secondary special,Married,House / apartment
100421,0,Cash loans,M,Y,N,450000,900000,Commercial associate,Higher education,Single / not married,Municipal apartment
100423,0,Cash loans,F,Y,Y,472500,1327648.5,Working,Higher education,Married,House / apartment
100424,1,Cash loans,M,N,Y,112500,117162,Working,Secondary / secondary special,Separated,House / apartment
100425,0,Cash loans,F,Y,Y,90000,688500,Working,Higher education,Married,House / apartment
100427,0,Cash loans,F,N,N,67500,450000,Working,Higher education,Married,House / apartment
100428,0,Cash loans,F,Y,Y,90000,1224990,Working,Higher education,Married,House / apartment
100429,0,Cash loans,M,N,Y,180000,629325,Working,Secondary / secondary special,Married,House / apartment
100430,0,Cash loans,F,N,Y,90000,157914,Working,Secondary / secondary special,Married,House / apartment
100431,0,Cash loans,F,N,Y,157500,1724220,Working,Secondary / secondary special,Civil marriage,House / apartment
100432,0,Cash loans,F,N,N,90000,495000,Working,Secondary / secondary special,Married,House / apartment
100433,0,Cash loans,F,N,Y,157500,472500,Working,Secondary / secondary special,Civil marriage,House / apartment
100434,0,Cash loans,F,N,Y,202500,280170,State servant,Secondary / secondary special,Separated,Municipal apartment
100435,0,Cash loans,F,N,Y,112500,450000,Commercial associate,Secondary / secondary special,Separated,House / apartment
100436,0,Revolving loans,F,N,Y,112500,405000,Commercial associate,Secondary / secondary special,Married,House / apartment
100437,0,Cash loans,F,N,Y,67500,817560,Pensioner,Secondary / secondary special,Married,House / apartment
100439,1,Cash loans,M,N,Y,81000,312840,Working,Secondary / secondary special,Married,House / apartment
100440,0,Cash loans,F,N,Y,40500,127350,Pensioner,Secondary / secondary special,Married,House / apartment
100441,0,Cash loans,F,N,Y,135000,269550,Pensioner,Secondary / secondary special,Civil marriage,House / apartment
100442,0,Cash loans,F,N,N,148500,805536,State servant,Secondary / secondary special,Married,House / apartment
100443,0,Cash loans,F,N,Y,144000,456273,Pensioner,Secondary / secondary special,Widow,House / apartment
100448,0,Cash loans,F,N,Y,202500,598486.5,Working,Secondary / secondary special,Married,House / apartment
100449,0,Cash loans,F,N,Y,157500,942300,Working,Higher education,Separated,House / apartment
100451,0,Cash loans,F,N,Y,144000,446931,Commercial associate,Secondary / secondary special,Married,House / apartment
100452,1,Cash loans,M,N,Y,171000,1009566,Working,Secondary / secondary special,Married,House / apartment
100453,0,Cash loans,M,Y,N,247500,521280,Working,Higher education,Married,House / apartment
100454,0,Revolving loans,M,Y,Y,607500,1350000,Commercial associate,Higher education,Married,House / apartment
100455,0,Cash loans,F,Y,Y,135000,830214,Working,Higher education,Married,House / apartment
100456,0,Cash loans,M,Y,Y,211500,545040,Working,Secondary / secondary special,Married,House / apartment
100457,0,Revolving loans,F,Y,Y,211500,270000,Working,Higher education,Single / not married,House / apartment
100458,0,Cash loans,F,N,N,90000,808650,Pensioner,Secondary / secondary special,Married,House / apartment
100459,0,Revolving loans,M,Y,Y,270000,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment
100460,0,Revolving loans,F,N,N,315000,540000,Commercial associate,Higher education,Single / not married,Rented apartment
100461,0,Cash loans,F,Y,Y,252000,288873,Working,Secondary / secondary special,Married,House / apartment
100462,0,Cash loans,M,N,N,111919.5,152820,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment
100463,0,Cash loans,F,N,N,112500,263686.5,Pensioner,Secondary / secondary special,Married,House / apartment
100464,0,Cash loans,M,N,N,112500,345510,Working,Secondary / secondary special,Single / not married,House / apartment
100465,0,Cash loans,M,N,N,135000,545040,Working,Secondary / secondary special,Married,House / apartment
100467,0,Cash loans,F,N,N,81000,225000,Working,Secondary / secondary special,Single / not married,House / apartment
100468,0,Cash loans,F,Y,N,112500,900000,Pensioner,Secondary / secondary special,Married,House / apartment
100469,0,Revolving loans,M,Y,Y,450000,1350000,Commercial associate,Higher education,Married,House / apartment
100470,0,Cash loans,F,Y,Y,225000,1345500,Commercial associate,Higher education,Married,House / apartment
100471,0,Cash loans,F,Y,Y,112500,697500,Working,Secondary / secondary special,Married,House / apartment
100472,1,Cash loans,M,Y,Y,135000,545040,Working,Secondary / secondary special,Married,House / apartment
100473,0,Cash loans,M,Y,Y,405000,1483231.5,Commercial associate,Higher education,Married,House / apartment
100474,0,Revolving loans,M,Y,N,450000,900000,Commercial associate,Higher education,Married,House / apartment
100475,0,Revolving loans,F,Y,Y,405000,495000,Commercial associate,Higher education,Separated,House / apartment
100476,0,Cash loans,M,Y,Y,225000,509922,Working,Secondary / secondary special,Married,House / apartment
100477,1,Cash loans,M,Y,Y,112500,284400,Working,Secondary / secondary special,Married,House / apartment
